Date,Iteration,Loss
31/03/2020 12:57,206,0.249999967
31/03/2020 12:57,207,0.249999967
31/03/2020 12:57,208,0.249999967
31/03/2020 12:57,209,0.249999967
31/03/2020 12:57,210,0.249999967
31/03/2020 12:57,211,0.249999967
31/03/2020 12:57,212,0.249999967
31/03/2020 12:57,213,0.249999967
31/03/2020 12:57,214,0.249999967
31/03/2020 12:57,215,0.249999967
31/03/2020 12:57,216,0.249999967
31/03/2020 12:57,217,0.249999967
31/03/2020 12:57,218,0.249999967
31/03/2020 12:57,219,0.249999967
31/03/2020 12:57,220,0.249999967
31/03/2020 12:57,221,0.249999967
31/03/2020 12:57,222,0.249999967
31/03/2020 12:57,223,0.249999967
31/03/2020 12:57,224,0.249999967
31/03/2020 12:57,225,0.249999967
31/03/2020 12:57,226,0.249999967
31/03/2020 12:57,227,0.249999967
31/03/2020 12:57,228,0.249999967
31/03/2020 12:57,229,0.249999967
31/03/2020 12:57,230,0.249999967
31/03/2020 12:57,231,0.249999967
31/03/2020 12:57,232,0.249999967
31/03/2020 12:57,233,0.249999967
31/03/2020 12:57,234,0.249999967
31/03/2020 12:57,235,0.249999967
31/03/2020 12:57,236,0.249999967
31/03/2020 12:57,237,0.249999967
31/03/2020 12:57,238,0.249999967
31/03/2020 12:57,239,0.249999967
31/03/2020 12:57,240,0.249999967
31/03/2020 12:57,241,0.249999967
31/03/2020 12:57,242,0.249999967
31/03/2020 12:57,243,0.249999967
31/03/2020 12:57,244,0.249999967
31/03/2020 12:57,245,0.249999967
31/03/2020 12:57,246,0.249999967
31/03/2020 12:57,247,0.249999967
31/03/2020 12:57,248,0.249999967
31/03/2020 12:57,249,0.249999967
31/03/2020 12:57,250,0.249999967
31/03/2020 12:57,251,0.249999967
31/03/2020 12:57,252,0.249999967
31/03/2020 12:57,253,0.249999967
31/03/2020 12:57,254,0.249999967
31/03/2020 12:57,255,0.249999967
31/03/2020 12:57,256,0.249999967
31/03/2020 12:57,257,0.249999967
31/03/2020 12:57,258,0.249999967
31/03/2020 12:57,259,0.249999967
31/03/2020 12:57,260,0.249999967
31/03/2020 12:57,261,0.249999967
31/03/2020 12:57,262,0.249999967
31/03/2020 12:57,263,0.249999967
31/03/2020 12:57,264,0.249999967
31/03/2020 12:57,265,0.249999967
31/03/2020 12:57,266,0.249999967
31/03/2020 12:57,267,0.249999967
31/03/2020 12:57,268,0.249999967
31/03/2020 12:57,269,0.249999967
31/03/2020 12:57,270,0.249999967
31/03/2020 12:57,271,0.249999967
31/03/2020 12:57,272,0.249999967
31/03/2020 12:57,273,0.249999967
31/03/2020 12:57,274,0.249999967
31/03/2020 12:57,275,0.249999967
31/03/2020 12:57,276,0.249999967
31/03/2020 12:57,277,0.249999967
31/03/2020 12:57,278,0.249999967
31/03/2020 12:57,279,0.249999967
31/03/2020 12:57,280,0.249999967
31/03/2020 12:57,281,0.249999967
31/03/2020 12:57,282,0.249999967
31/03/2020 12:57,283,0.249999967
31/03/2020 12:57,284,0.249999967
31/03/2020 12:57,285,0.249999967
31/03/2020 12:57,286,0.249999967
31/03/2020 12:57,287,0.249999967
31/03/2020 12:57,288,0.249999967
31/03/2020 12:57,289,0.249999967
31/03/2020 12:57,290,0.249999967
31/03/2020 12:57,291,0.249999967
31/03/2020 12:57,292,0.249999967
31/03/2020 12:57,293,0.249999967
31/03/2020 12:57,294,0.249999967
31/03/2020 12:57,295,0.249999967
31/03/2020 12:57,296,0.249999967
31/03/2020 12:57,297,0.249999967
31/03/2020 12:57,298,0.249999967
31/03/2020 12:57,299,0.249999967
31/03/2020 12:57,300,0.249999967
31/03/2020 12:57,301,0.249999967
31/03/2020 12:57,302,0.249999967
31/03/2020 12:57,303,0.249999967
31/03/2020 12:57,304,0.249999967
31/03/2020 12:57,305,0.249999967
31/03/2020 12:57,306,0.249999967
31/03/2020 12:57,307,0.249999967
31/03/2020 12:57,308,0.249999967
31/03/2020 12:57,309,0.249999967
31/03/2020 12:57,310,0.249999967
31/03/2020 12:57,311,0.249999967
31/03/2020 12:57,312,0.249999967
31/03/2020 12:57,313,0.249999967
31/03/2020 12:57,314,0.249999967
31/03/2020 12:57,315,0.249999967
31/03/2020 12:57,316,0.249999967
31/03/2020 12:57,317,0.249999967
31/03/2020 12:57,318,0.249999967
31/03/2020 12:57,319,0.249999967
31/03/2020 12:57,320,0.249999967
31/03/2020 12:57,321,0.249999967
31/03/2020 12:57,322,0.249999967
31/03/2020 12:57,323,0.249999967
31/03/2020 12:57,324,0.249999967
31/03/2020 12:57,325,0.249999967
31/03/2020 12:57,326,0.249999967
31/03/2020 12:57,327,0.249999967
31/03/2020 12:57,328,0.249999967
31/03/2020 12:57,329,0.249999967
31/03/2020 12:57,330,0.249999967
31/03/2020 12:57,331,0.249999967
31/03/2020 12:57,332,0.249999967
31/03/2020 12:57,333,0.249999967
31/03/2020 12:57,334,0.249999967
31/03/2020 12:57,335,0.249999967
31/03/2020 12:57,336,0.249999967
31/03/2020 12:57,337,0.249999967
31/03/2020 12:57,338,0.249999967
31/03/2020 12:57,339,0.249999967
31/03/2020 12:57,340,0.249999967
31/03/2020 12:57,341,0.249999967
31/03/2020 12:57,342,0.249999967
31/03/2020 12:57,343,0.249999967
31/03/2020 12:57,344,0.249999967
31/03/2020 12:57,345,0.249999967
31/03/2020 12:57,346,0.249999967
31/03/2020 12:57,347,0.249999967
31/03/2020 12:57,348,0.249999967
31/03/2020 12:57,349,0.249999967
31/03/2020 12:57,350,0.249999967
31/03/2020 12:57,351,0.249999967
31/03/2020 12:57,352,0.249999967
31/03/2020 12:57,353,0.249999967
31/03/2020 12:57,354,0.249999967
31/03/2020 12:57,355,0.249999967
31/03/2020 12:57,356,0.249999967
31/03/2020 12:57,357,0.249999967
31/03/2020 12:57,358,0.249999967
31/03/2020 12:57,359,0.249999967
31/03/2020 12:57,360,0.249999967
31/03/2020 12:57,361,0.249999967
31/03/2020 12:57,362,0.249999967
31/03/2020 12:57,363,0.249999967
31/03/2020 12:57,364,0.249999967
31/03/2020 12:57,365,0.249999967
31/03/2020 12:57,366,0.249999967
31/03/2020 12:57,367,0.249999967
31/03/2020 12:57,368,0.249999967
31/03/2020 12:57,369,0.249999967
31/03/2020 12:57,370,0.249999967
31/03/2020 12:57,371,0.249999967
31/03/2020 12:57,372,0.249999967
31/03/2020 12:57,373,0.249999967
31/03/2020 12:57,374,0.249999967
31/03/2020 12:57,375,0.249999967
31/03/2020 12:57,376,0.249999967
31/03/2020 12:57,377,0.249999967
31/03/2020 12:57,378,0.249999967
31/03/2020 12:57,379,0.249999967
31/03/2020 12:57,380,0.249999967
31/03/2020 12:57,381,0.249999967
31/03/2020 12:57,382,0.249999967
31/03/2020 12:57,383,0.249999967
31/03/2020 12:57,384,0.249999967
31/03/2020 12:57,385,0.249999967
31/03/2020 12:57,386,0.249999967
31/03/2020 12:57,387,0.249999967
31/03/2020 12:57,388,0.249999967
31/03/2020 12:57,389,0.249999967
31/03/2020 12:57,390,0.249999967
31/03/2020 12:57,391,0.249999967
31/03/2020 12:57,392,0.249999967
31/03/2020 12:57,393,0.249999967
31/03/2020 12:57,394,0.249999967
31/03/2020 12:57,395,0.249999967
31/03/2020 12:57,396,0.249999967
31/03/2020 12:57,397,0.249999967
31/03/2020 12:57,398,0.249999967
31/03/2020 12:57,399,0.249999967
31/03/2020 12:57,400,0.249999967
31/03/2020 12:57,401,0.249999967
31/03/2020 12:57,402,0.249999967
31/03/2020 12:57,403,0.249999967
31/03/2020 12:57,404,0.249999967
31/03/2020 12:57,405,0.249999967
31/03/2020 12:57,406,0.249999967
31/03/2020 12:57,407,0.249999967
31/03/2020 12:57,408,0.249999967
31/03/2020 12:57,409,0.249999967
31/03/2020 12:57,410,0.249999967
31/03/2020 12:57,411,0.249999967
31/03/2020 12:57,412,0.249999967
31/03/2020 12:57,413,0.249999967
31/03/2020 12:57,414,0.249999967
31/03/2020 12:57,415,0.249999967
31/03/2020 12:57,416,0.249999967
31/03/2020 12:57,417,0.249999967
31/03/2020 12:57,418,0.249999967
31/03/2020 12:57,419,0.249999967
31/03/2020 12:57,420,0.249999967
31/03/2020 12:57,421,0.249999967
31/03/2020 12:57,422,0.249999967
31/03/2020 12:57,423,0.249999967
31/03/2020 12:57,424,0.249999967
31/03/2020 12:57,425,0.249999967
31/03/2020 12:57,426,0.249999967
31/03/2020 12:57,427,0.249999967
31/03/2020 12:57,428,0.249999967
31/03/2020 12:57,429,0.249999967
31/03/2020 12:57,430,0.249999967
31/03/2020 12:57,431,0.249999967
31/03/2020 12:57,432,0.249999967
31/03/2020 12:57,433,0.249999967
31/03/2020 12:57,434,0.249999967
31/03/2020 12:57,435,0.249999967
31/03/2020 12:57,436,0.249999967
31/03/2020 12:57,437,0.249999967
31/03/2020 12:57,438,0.249999967
31/03/2020 12:57,439,0.249999967
31/03/2020 12:57,440,0.249999967
31/03/2020 12:57,441,0.249999967
31/03/2020 12:57,442,0.249999967
31/03/2020 12:57,443,0.249999967
31/03/2020 12:57,444,0.249999967
31/03/2020 12:57,445,0.249999967
31/03/2020 12:57,446,0.249999967
31/03/2020 12:57,447,0.249999967
31/03/2020 12:57,448,0.249999967
31/03/2020 12:57,449,0.249999967
31/03/2020 12:57,450,0.249999967
31/03/2020 12:57,451,0.249999967
31/03/2020 12:57,452,0.249999967
31/03/2020 12:57,453,0.249999967
31/03/2020 12:57,454,0.249999967
31/03/2020 12:57,455,0.249999967
31/03/2020 12:57,456,0.249999967
31/03/2020 12:57,457,0.249999967
31/03/2020 12:57,458,0.249999967
31/03/2020 12:57,459,0.249999967
31/03/2020 12:57,460,0.249999967
31/03/2020 12:57,461,0.249999967
31/03/2020 12:57,462,0.249999967
31/03/2020 12:57,463,0.249999967
31/03/2020 12:57,464,0.249999967
31/03/2020 12:57,465,0.249999967
31/03/2020 12:57,466,0.249999967
31/03/2020 12:57,467,0.249999967
31/03/2020 12:57,468,0.249999967
31/03/2020 12:57,469,0.249999967
31/03/2020 12:57,470,0.249999967
31/03/2020 12:57,471,0.249999967
31/03/2020 12:57,472,0.249999967
31/03/2020 12:57,473,0.249999967
31/03/2020 12:57,474,0.249999967
31/03/2020 12:57,475,0.249999967
31/03/2020 12:57,476,0.249999967
31/03/2020 12:57,477,0.249999967
31/03/2020 12:57,478,0.249999967
31/03/2020 12:57,479,0.249999967
31/03/2020 12:57,480,0.249999967
31/03/2020 12:57,481,0.249999967
31/03/2020 12:57,482,0.249999967
31/03/2020 12:57,483,0.249999967
31/03/2020 12:57,484,0.249999967
31/03/2020 12:57,485,0.249999967
31/03/2020 12:57,486,0.249999967
31/03/2020 12:57,487,0.249999967
31/03/2020 12:57,488,0.249999967
31/03/2020 12:57,489,0.249999967
31/03/2020 12:57,490,0.249999967
31/03/2020 12:57,491,0.249999967
31/03/2020 12:57,492,0.249999967
31/03/2020 12:57,493,0.249999967
31/03/2020 12:57,494,0.249999967
31/03/2020 12:57,495,0.249999967
31/03/2020 12:57,496,0.249999967
31/03/2020 12:57,497,0.249999967
31/03/2020 12:57,498,0.249999967
31/03/2020 12:57,499,0.249999967
31/03/2020 12:57,500,0.249999967
31/03/2020 12:57,501,0.249999967
31/03/2020 12:57,502,0.249999967
31/03/2020 12:57,503,0.249999967
31/03/2020 12:57,504,0.249999967
31/03/2020 12:57,505,0.249999967
31/03/2020 12:57,506,0.249999967
31/03/2020 12:57,507,0.249999967
31/03/2020 12:57,508,0.249999967
31/03/2020 12:57,509,0.249999967
31/03/2020 12:57,510,0.249999967
31/03/2020 12:57,511,0.249999967
31/03/2020 12:57,512,0.249999967
31/03/2020 12:57,513,0.249999967
31/03/2020 12:57,514,0.249999967
31/03/2020 12:57,515,0.249999967
31/03/2020 12:57,516,0.249999967
31/03/2020 12:57,517,0.249999967
31/03/2020 12:57,518,0.249999967
31/03/2020 12:57,519,0.249999967
31/03/2020 12:57,520,0.249999967
31/03/2020 12:57,521,0.249999967
31/03/2020 12:57,522,0.249999967
31/03/2020 12:57,523,0.249999967
31/03/2020 12:57,524,0.249999967
31/03/2020 12:57,525,0.249999967
31/03/2020 12:57,526,0.249999967
31/03/2020 12:57,527,0.249999967
31/03/2020 12:57,528,0.249999967
31/03/2020 12:57,529,0.249999967
31/03/2020 12:57,530,0.249999967
31/03/2020 12:57,531,0.249999967
31/03/2020 12:57,532,0.249999967
31/03/2020 12:57,533,0.249999967
31/03/2020 12:57,534,0.249999967
31/03/2020 12:57,535,0.249999967
31/03/2020 12:57,536,0.249999967
31/03/2020 12:57,537,0.249999967
31/03/2020 12:57,538,0.249999967
31/03/2020 12:57,539,0.249999967
31/03/2020 12:57,540,0.249999967
31/03/2020 12:57,541,0.249999967
31/03/2020 12:57,542,0.249999967
31/03/2020 12:57,543,0.249999967
31/03/2020 12:57,544,0.249999967
31/03/2020 12:57,545,0.249999967
31/03/2020 12:57,546,0.249999967
31/03/2020 12:57,547,0.249999967
31/03/2020 12:57,548,0.249999967
31/03/2020 12:57,549,0.249999967
31/03/2020 12:57,550,0.249999967
31/03/2020 12:57,551,0.249999967
31/03/2020 12:57,552,0.249999967
31/03/2020 12:57,553,0.249999967
31/03/2020 12:57,554,0.249999967
31/03/2020 12:57,555,0.249999967
31/03/2020 12:57,556,0.249999967
31/03/2020 12:57,557,0.249999967
31/03/2020 12:57,558,0.249999967
31/03/2020 12:57,559,0.249999967
31/03/2020 12:57,560,0.249999967
31/03/2020 12:57,561,0.249999967
31/03/2020 12:57,562,0.249999967
31/03/2020 12:57,563,0.249999967
31/03/2020 12:57,564,0.249999967
31/03/2020 12:57,565,0.249999967
31/03/2020 12:57,566,0.249999967
31/03/2020 12:57,567,0.249999967
31/03/2020 12:57,568,0.249999967
31/03/2020 12:57,569,0.249999967
31/03/2020 12:57,570,0.249999967
31/03/2020 12:57,571,0.249999967
31/03/2020 12:57,572,0.249999967
31/03/2020 12:57,573,0.249999967
31/03/2020 12:57,574,0.249999967
31/03/2020 12:57,575,0.249999967
31/03/2020 12:57,576,0.249999967
31/03/2020 12:57,577,0.249999967
31/03/2020 12:57,578,0.249999967
31/03/2020 12:57,579,0.249999967
31/03/2020 12:57,580,0.249999967
31/03/2020 12:57,581,0.249999967
31/03/2020 12:57,582,0.249999967
31/03/2020 12:57,583,0.249999967
31/03/2020 12:57,584,0.249999967
31/03/2020 12:57,585,0.249999967
31/03/2020 12:57,586,0.249999967
31/03/2020 12:57,587,0.249999967
31/03/2020 12:57,588,0.249999967
31/03/2020 12:57,589,0.249999967
31/03/2020 12:57,590,0.249999967
31/03/2020 12:57,591,0.249999967
31/03/2020 12:57,592,0.249999967
31/03/2020 12:57,593,0.249999967
31/03/2020 12:57,594,0.249999967
31/03/2020 12:57,595,0.249999967
31/03/2020 12:57,596,0.249999967
31/03/2020 12:57,597,0.249999967
31/03/2020 12:57,598,0.249999967
31/03/2020 12:57,599,0.249999967
31/03/2020 12:57,600,0.249999967
31/03/2020 12:57,601,0.249999967
31/03/2020 12:57,602,0.249999967
31/03/2020 12:57,603,0.249999967
31/03/2020 12:57,604,0.249999967
31/03/2020 12:57,605,0.249999967
31/03/2020 12:57,606,0.249999967
31/03/2020 12:57,607,0.249999967
31/03/2020 12:57,608,0.249999967
31/03/2020 12:57,609,0.249999967
31/03/2020 12:57,610,0.249999967
31/03/2020 12:57,611,0.249999967
31/03/2020 12:57,612,0.249999967
31/03/2020 12:57,613,0.249999967
31/03/2020 12:57,614,0.249999967
31/03/2020 12:57,615,0.249999967
31/03/2020 12:57,616,0.249999967
31/03/2020 12:57,617,0.249999967
31/03/2020 12:57,618,0.249999967
31/03/2020 12:57,619,0.249999967
31/03/2020 12:57,620,0.249999967
31/03/2020 12:57,621,0.249999967
31/03/2020 12:57,622,0.249999967
31/03/2020 12:57,623,0.249999967
31/03/2020 12:57,624,0.249999967
31/03/2020 12:57,625,0.249999967
31/03/2020 12:57,626,0.249999967
31/03/2020 12:57,627,0.249999967
31/03/2020 12:57,628,0.249999967
31/03/2020 12:57,629,0.249999967
31/03/2020 12:57,630,0.249999967
31/03/2020 12:57,631,0.249999967
31/03/2020 12:57,632,0.249999967
31/03/2020 12:57,633,0.249999967
31/03/2020 12:57,634,0.249999967
31/03/2020 12:57,635,0.249999967
31/03/2020 12:57,636,0.249999967
31/03/2020 12:57,637,0.249999967
31/03/2020 12:57,638,0.249999967
31/03/2020 12:57,639,0.249999967
31/03/2020 12:57,640,0.249999967
31/03/2020 12:57,641,0.249999967
31/03/2020 12:57,642,0.249999967
31/03/2020 12:57,643,0.249999967
31/03/2020 12:57,644,0.249999967
31/03/2020 12:57,645,0.249999967
31/03/2020 12:57,646,0.249999967
31/03/2020 12:57,647,0.249999967
31/03/2020 12:57,648,0.249999967
31/03/2020 12:57,649,0.249999967
31/03/2020 12:57,650,0.249999967
31/03/2020 12:57,651,0.249999967
31/03/2020 12:57,652,0.249999967
31/03/2020 12:57,653,0.249999967
31/03/2020 12:57,654,0.249999967
31/03/2020 12:57,655,0.249999967
31/03/2020 12:57,656,0.249999967
31/03/2020 12:57,657,0.249999967
31/03/2020 12:57,658,0.249999967
31/03/2020 12:57,659,0.249999967
31/03/2020 12:57,660,0.249999967
31/03/2020 12:57,661,0.249999967
31/03/2020 12:57,662,0.249999967
31/03/2020 12:57,663,0.249999967
31/03/2020 12:57,664,0.249999967
31/03/2020 12:57,665,0.249999967
31/03/2020 12:57,666,0.249999967
31/03/2020 12:57,667,0.249999967
31/03/2020 12:57,668,0.249999967
31/03/2020 12:57,669,0.249999967
31/03/2020 12:57,670,0.249999967
31/03/2020 12:57,671,0.249999967
31/03/2020 12:57,672,0.249999967
31/03/2020 12:57,673,0.249999967
31/03/2020 12:57,674,0.249999967
31/03/2020 12:57,675,0.249999967
31/03/2020 12:57,676,0.249999967
31/03/2020 12:57,677,0.249999967
31/03/2020 12:57,678,0.249999967
31/03/2020 12:57,679,0.249999967
31/03/2020 12:57,680,0.249999967
31/03/2020 12:57,681,0.249999967
31/03/2020 12:57,682,0.249999967
31/03/2020 12:57,683,0.249999967
31/03/2020 12:57,684,0.249999967
31/03/2020 12:57,685,0.249999967
31/03/2020 12:57,686,0.249999967
31/03/2020 12:57,687,0.249999967
31/03/2020 12:57,688,0.249999967
31/03/2020 12:57,689,0.249999967
31/03/2020 12:57,690,0.249999967
31/03/2020 12:57,691,0.249999967
31/03/2020 12:57,692,0.249999967
31/03/2020 12:57,693,0.249999967
31/03/2020 12:57,694,0.249999967
31/03/2020 12:57,695,0.249999967
31/03/2020 12:57,696,0.249999967
31/03/2020 12:57,697,0.249999967
31/03/2020 12:57,698,0.249999967
31/03/2020 12:57,699,0.249999967
31/03/2020 12:57,700,0.249999967
31/03/2020 12:57,701,0.249999967
31/03/2020 12:57,702,0.249999967
31/03/2020 12:57,703,0.249999967
31/03/2020 12:57,704,0.249999967
31/03/2020 12:57,705,0.249999967
31/03/2020 12:57,706,0.249999967
31/03/2020 12:57,707,0.249999967
31/03/2020 12:57,708,0.249999967
31/03/2020 12:57,709,0.249999967
31/03/2020 12:57,710,0.249999967
31/03/2020 12:57,711,0.249999967
31/03/2020 12:57,712,0.249999967
31/03/2020 12:57,713,0.249999967
31/03/2020 12:57,714,0.249999967
31/03/2020 12:57,715,0.249999967
31/03/2020 12:57,716,0.249999967
31/03/2020 12:57,717,0.249999967
31/03/2020 12:57,718,0.249999967
31/03/2020 12:57,719,0.249999967
31/03/2020 12:57,720,0.249999967
31/03/2020 12:57,721,0.249999967
31/03/2020 12:57,722,0.249999967
31/03/2020 12:57,723,0.249999967
31/03/2020 12:57,724,0.249999967
31/03/2020 12:57,725,0.249999967
31/03/2020 12:57,726,0.249999967
31/03/2020 12:57,727,0.249999967
31/03/2020 12:57,728,0.249999967
31/03/2020 12:57,729,0.249999967
31/03/2020 12:57,730,0.249999967
31/03/2020 12:57,731,0.249999967
31/03/2020 12:57,732,0.249999967
31/03/2020 12:57,733,0.249999967
31/03/2020 12:57,734,0.249999967
